Triplet_ID,PDB_ID,Common,V1,V2,region_common_V1,region_common_V2
1,6ted,O00267,P63272,Q92541,O00267:Z(176-781) | P63272:Y(2-117),O00267:Z(176-781) | Q92541:R(353-600)
66,5m32,P28066,P17980,P25789,P28066:D(9-241) | P17980:g(58-439),P28066:R(9-241) | P25789:P(2-245)
66,5m32,P28066,P17980,P25789,P28066:D(9-241) | P17980:g(58-439),P28066:D(9-241) | P25789:B(2-243)
66,5t0g,P28066,P17980,P25789,P28066:K(8-241) | P17980:F(63-439),P28066:K(8-241) | P25789:I(2-251)
66,5gjq,P28066,P17980,P25789,P28066:l(8-241) | P17980:M(44-439),P28066:l(8-241) | P25789:j(2-251)
66,5gjq,P28066,P17980,P25789,P28066:l(8-241) | P17980:M(44-439),P28066:F(8-241) | P25789:D(2-251)
66,5t0h,P28066,P17980,P25789,P28066:K(8-241) | P17980:F(63-439),P28066:K(8-241) | P25789:I(2-251)
67,6e5b,P28070,P25788,P40306,P28070:M(46-259) | P25788:F(5-248),P28070:M(46-259) | P40306:V(40-260)
67,6e5b,P28070,P25788,P40306,P28070:M(46-259) | P25788:F(5-248),P28070:a(46-259) | P40306:H(40-260)
67,6e5b,P28070,P25788,P40306,P28070:a(46-259) | P25788:T(5-245),P28070:M(46-259) | P40306:V(40-260)
67,6e5b,P28070,P25788,P40306,P28070:a(46-259) | P25788:T(5-245),P28070:a(46-259) | P40306:H(40-260)
67,6avo,P28070,P25788,P40306,P28070:W(46-261) | P25788:J(7-245),P28070:W(46-261) | P40306:E(40-258)
67,6avo,P28070,P25788,P40306,P28070:W(46-261) | P25788:J(7-245),P28070:a(46-261) | P40306:B(40-258)
67,6avo,P28070,P25788,P40306,P28070:a(46-261) | P25788:Q(7-245),P28070:W(46-261) | P40306:E(40-258)
67,6avo,P28070,P25788,P40306,P28070:a(46-261) | P25788:Q(7-245),P28070:a(46-261) | P40306:B(40-258)
68,5xtb,P28331,P56556,O75306,P28331:M(30-716) | P56556:E(16-128),P28331:M(30-716) | O75306:Q(79-463)
68,5xtd,P28331,P56556,O75306,P28331:M(30-716) | P56556:E(16-128),P28331:M(30-716) | O75306:Q(34-463)
69,6o9l,P29083,P32780,P29084,P29083:Q(10-439) | P32780:1(1-546),P29083:Q(10-439) | P29084:R(75-242)
70,2n8j,P29474,P0DP24,P0DP23,P29474:B(491-512) | P0DP24:A(2-149),P29474:B(491-512) | P0DP23:A(2-149)
70,2ll7,P29474,P0DP24,P0DP23,P29474:B(493-509) | P0DP24:A(2-149),P29474:B(493-509) | P0DP23:A(2-149)
70,2mg5,P29474,P0DP24,P0DP23,P29474:B(495-510) | P0DP24:A(2-149),P29474:B(495-510) | P0DP23:A(2-149)
71,6q6g,P30260,Q9BS18,Q12834,P30260:J(5-780) | Q9BS18:M(1-67),P30260:J(5-780) | Q12834:R(73-499)
71,6q6h,P30260,Q9BS18,Q12834,P30260:J(5-780) | Q9BS18:M(1-67),P30260:J(5-780) | Q12834:R(73-499)
71,6tlj,P30260,Q9BS18,Q12834,P30260:F(5-767) | Q9BS18:M(1-67),P30260:F(5-767) | Q12834:R(73-499)
71,5g04,P30260,Q9BS18,Q12834,P30260:F(5-782) | Q9BS18:M(1-67),P30260:F(5-782) | Q12834:R(73-499)
71,5lcw,P30260,Q9BS18,Q12834,P30260:F(5-767) | Q9BS18:M(1-67),P30260:F(5-767) | Q12834:R(73-499)
72,5iyb,P30876,P53803,P62875,P30876:B(10-1174) | P53803:L(13-58),P30876:B(10-1174) | P62875:J(1-67)
72,5iyc,P30876,P53803,P62875,P30876:B(10-1174) | P53803:L(13-58),P30876:B(10-1174) | P62875:J(1-67)
72,5iyd,P30876,P53803,P62875,P30876:B(10-1174) | P53803:L(13-58),P30876:B(10-1174) | P62875:J(1-67)
72,6drd,P30876,P53803,P62875,P30876:B(16-1059) | P53803:L(15-58),P30876:B(16-1059) | P62875:J(1-64)
72,6xre,P30876,P53803,P62875,P30876:B(16-1165) | P53803:L(13-58),P30876:B(16-1165) | P62875:J(1-67)
72,5iya,P30876,P53803,P62875,P30876:B(10-1174) | P53803:L(13-58),P30876:B(10-1174) | P62875:J(1-67)
72,5iy9,P30876,P53803,P62875,P30876:B(10-1174) | P53803:L(13-58),P30876:B(10-1174) | P62875:J(1-67)
72,6o9l,P30876,P53803,P62875,P30876:B(10-1174) | P53803:L(13-58),P30876:B(10-1174) | P62875:J(1-67)
72,5iy6,P30876,P53803,P62875,P30876:B(10-1174) | P53803:L(13-58),P30876:B(10-1174) | P62875:J(1-67)
72,5iy8,P30876,P53803,P62875,P30876:B(10-1174) | P53803:L(13-58),P30876:B(10-1174) | P62875:J(1-67)
72,5iy7,P30876,P53803,P62875,P30876:B(10-1174) | P53803:L(13-58),P30876:B(10-1174) | P62875:J(1-67)
73,5xte,P31930,Q9UDW1,P22695,P31930:Y(35-480) | Q9UDW1:Q(2-63),P31930:Y(35-480) | P22695:W(35-453)
73,5xte,P31930,Q9UDW1,P22695,P31930:Y(35-480) | Q9UDW1:Q(2-63),P31930:L(35-480) | P22695:K(35-453)
73,5xte,P31930,Q9UDW1,P22695,P31930:L(35-480) | Q9UDW1:D(2-63),P31930:Y(35-480) | P22695:W(35-453)
73,5xte,P31930,Q9UDW1,P22695,P31930:L(35-480) | Q9UDW1:D(2-63),P31930:L(35-480) | P22695:K(35-453)
74,6o9l,P32780,P29083,Q13889,P32780:1(1-546) | P29083:Q(10-439),P32780:1(1-546) | Q13889:4(6-300)
75,6pb0,P34998,P55089,P63092,P34998:R(106-415) | P55089:U(84-122),P34998:R(106-415) | P63092:A(11-394)
76,6wm2,P36543,O75348,Q9UI12,P36543:J(2-226) | O75348:M(3-116),P36543:H(2-226) | Q9UI12:P(17-463)
76,6wm2,P36543,O75348,Q9UI12,P36543:I(2-226) | O75348:L(3-116),P36543:H(2-226) | Q9UI12:P(17-463)
76,6wm2,P36543,O75348,Q9UI12,P36543:H(2-226) | O75348:K(3-116),P36543:H(2-226) | Q9UI12:P(17-463)
76,6wm4,P36543,O75348,Q9UI12,P36543:I(2-226) | O75348:L(3-116),P36543:H(3-226) | Q9UI12:P(17-463)
76,6wm4,P36543,O75348,Q9UI12,P36543:J(2-226) | O75348:M(3-116),P36543:H(3-226) | Q9UI12:P(17-463)
76,6wm4,P36543,O75348,Q9UI12,P36543:H(3-226) | O75348:K(3-116),P36543:H(3-226) | Q9UI12:P(17-463)
77,1rdt,P37231,Q92793,P19793,P37231:D(235-505) | Q92793:E(68-74),P37231:D(235-505) | P19793:A(228-456)
78,2m55,P37840,P0DP24,P0DP23,P37840:B(1-19) | P0DP24:A(2-149),P37840:B(1-19) | P0DP23:A(2-149)
79,2a1t,P38117,P13804,P11310,P38117:S(3-250) | P13804:R(18-333),P38117:S(3-250) | P11310:D(35-421)
79,1t9g,P38117,P13804,P11310,P38117:S(4-231) | P13804:R(20-203),P38117:S(4-231) | P11310:D(35-421)
80,6s7o,P39656,P46977,P04844,P39656:G(42-452) | P46977:A(7-705),P39656:G(42-452) | P04844:F(368-629)
81,6i7r,P40337,Q99814,Q15369,P40337:V(60-208) | Q99814:H(526-541),P40337:V(60-208) | Q15369:C(17-112)
81,6bvb,P40337,Q99814,Q15369,P40337:V(59-209) | Q99814:H(527-540),P40337:V(59-209) | Q15369:C(17-112)
82,6pw9,P41227,Q9NX55,Q9GZZ1,P41227:C(1-160) | Q9NX55:D(35-129),P41227:C(1-160) | Q9GZZ1:A(1-155)
83,5wbu,P42345,Q9BVC4,Q96B36,P42345:B(1385-2549) | Q9BVC4:D(8-324),P42345:B(1385-2549) | Q96B36:R(212-232)
83,5wbu,P42345,Q9BVC4,Q96B36,P42345:B(1385-2549) | Q9BVC4:D(8-324),P42345:A(1385-2549) | Q96B36:Q(212-232)
83,5wbu,P42345,Q9BVC4,Q96B36,P42345:A(1385-2549) | Q9BVC4:C(8-324),P42345:B(1385-2549) | Q96B36:R(212-232)
83,5wbu,P42345,Q9BVC4,Q96B36,P42345:A(1385-2549) | Q9BVC4:C(8-324),P42345:A(1385-2549) | Q96B36:Q(212-232)
83,6sb0,P42345,Q9BVC4,Q96B36,P42345:B(386-2549) | Q9BVC4:E(8-324),P42345:A(386-2549) | Q96B36:O(204-232)
83,6sb0,P42345,Q9BVC4,Q96B36,P42345:B(386-2549) | Q9BVC4:E(8-324),P42345:B(386-2549) | Q96B36:T(204-232)
83,6sb0,P42345,Q9BVC4,Q96B36,P42345:A(386-2549) | Q9BVC4:H(8-324),P42345:A(386-2549) | Q96B36:O(204-232)
83,6sb0,P42345,Q9BVC4,Q96B36,P42345:A(386-2549) | Q9BVC4:H(8-324),P42345:B(386-2549) | Q96B36:T(204-232)
84,6ybd,P42677,P62277,O15371,P42677:H(2-82) | P62277:I(2-151),P42677:H(2-82) | O15371:x(21-88)
85,6kn8,P45379,P19429,P09493,P45379:T(109-282) | P19429:U(41-166),P45379:a(109-282) | P09493:W(11-284)
85,6kn8,P45379,P19429,P09493,P45379:T(109-282) | P19429:U(41-166),P45379:T(109-282) | P09493:Q(11-284)
85,6kn8,P45379,P19429,P09493,P45379:T(109-282) | P19429:U(41-166),P45379:T(109-282) | P09493:P(11-284)
85,6kn8,P45379,P19429,P09493,P45379:T(109-282) | P19429:U(41-166),P45379:a(109-282) | P09493:X(11-284)
85,6kn8,P45379,P19429,P09493,P45379:T(109-282) | P19429:U(41-166),P45379:T(109-282) | P09493:R(1-29)
85,6kn8,P45379,P19429,P09493,P45379:T(109-282) | P19429:U(41-166),P45379:a(109-282) | P09493:Y(1-29)
85,6kn8,P45379,P19429,P09493,P45379:a(109-282) | P19429:b(41-166),P45379:a(109-282) | P09493:W(11-284)
85,6kn8,P45379,P19429,P09493,P45379:a(109-282) | P19429:b(41-166),P45379:T(109-282) | P09493:Q(11-284)
85,6kn8,P45379,P19429,P09493,P45379:a(109-282) | P19429:b(41-166),P45379:T(109-282) | P09493:P(11-284)
85,6kn8,P45379,P19429,P09493,P45379:a(109-282) | P19429:b(41-166),P45379:a(109-282) | P09493:X(11-284)
85,6kn8,P45379,P19429,P09493,P45379:a(109-282) | P19429:b(41-166),P45379:T(109-282) | P09493:R(1-29)
85,6kn8,P45379,P19429,P09493,P45379:a(109-282) | P19429:b(41-166),P45379:a(109-282) | P09493:Y(1-29)
85,6kn7,P45379,P19429,P09493,P45379:T(97-282) | P19429:U(41-210),P45379:a(97-282) | P09493:X(11-284)
85,6kn7,P45379,P19429,P09493,P45379:T(97-282) | P19429:U(41-210),P45379:T(97-282) | P09493:Q(11-284)
85,6kn7,P45379,P19429,P09493,P45379:T(97-282) | P19429:U(41-210),P45379:a(97-282) | P09493:W(11-284)
85,6kn7,P45379,P19429,P09493,P45379:T(97-282) | P19429:U(41-210),P45379:T(97-282) | P09493:P(11-284)
85,6kn7,P45379,P19429,P09493,P45379:T(97-282) | P19429:U(41-210),P45379:a(97-282) | P09493:Y(1-29)
85,6kn7,P45379,P19429,P09493,P45379:T(97-282) | P19429:U(41-210),P45379:T(97-282) | P09493:R(1-29)
85,6kn7,P45379,P19429,P09493,P45379:a(97-282) | P19429:b(41-210),P45379:a(97-282) | P09493:X(11-284)
85,6kn7,P45379,P19429,P09493,P45379:a(97-282) | P19429:b(41-210),P45379:T(97-282) | P09493:Q(11-284)
85,6kn7,P45379,P19429,P09493,P45379:a(97-282) | P19429:b(41-210),P45379:a(97-282) | P09493:W(11-284)
85,6kn7,P45379,P19429,P09493,P45379:a(97-282) | P19429:b(41-210),P45379:T(97-282) | P09493:P(11-284)
85,6kn7,P45379,P19429,P09493,P45379:a(97-282) | P19429:b(41-210),P45379:a(97-282) | P09493:Y(1-29)
85,6kn7,P45379,P19429,P09493,P45379:a(97-282) | P19429:b(41-210),P45379:T(97-282) | P09493:R(1-29)
86,6zlw,P46781,P62861,P15880,P46781:J(2-181) | P62861:e(4-59),P46781:J(2-181) | P15880:D(59-276)
86,6zxg,P46781,P62861,P15880,P46781:J(2-181) | P62861:e(1-58),P46781:J(2-181) | P15880:C(60-275)
86,6zxh,P46781,P62861,P15880,P46781:J(2-181) | P62861:e(1-58),P46781:J(2-181) | P15880:C(60-275)
86,6zoj,P46781,P62861,P15880,P46781:J(2-181) | P62861:e(4-59),P46781:J(2-181) | P15880:C(59-276)
86,6zok,P46781,P62861,P15880,P46781:J(2-181) | P62861:e(4-59),P46781:J(2-181) | P15880:C(59-276)
86,7k5i,P46781,P62861,P15880,P46781:J(2-181) | P62861:e(4-59),P46781:J(2-181) | P15880:C(59-276)
86,6zvh,P46781,P62861,P15880,P46781:J(2-186) | P62861:e(2-43),P46781:J(2-186) | P15880:C(59-280)
86,6zmt,P46781,P62861,P15880,P46781:J(2-181) | P62861:e(4-59),P46781:J(2-181) | P15880:D(59-276)
86,6zxe,P46781,P62861,P15880,P46781:J(2-181) | P62861:e(5-59),P46781:J(2-181) | P15880:C(59-276)
86,6ybw,P46781,P62861,P15880,P46781:D(2-178) | P62861:F(6-59),P46781:D(2-178) | P15880:L(57-276)
86,6zn5,P46781,P62861,P15880,P46781:J(2-181) | P62861:e(4-59),P46781:J(2-181) | P15880:D(59-276)
86,6zxd,P46781,P62861,P15880,P46781:J(2-181) | P62861:e(5-59),P46781:J(2-181) | P15880:C(59-276)
86,6g5i,P46781,P62861,P15880,P46781:J(2-181) | P62861:e(4-59),P46781:J(2-181) | P15880:C(59-276)
86,6g5h,P46781,P62861,P15880,P46781:J(2-181) | P62861:e(4-59),P46781:J(2-181) | P15880:C(59-276)
86,6g18,P46781,P62861,P15880,P46781:J(2-181) | P62861:e(5-59),P46781:J(2-181) | P15880:C(59-276)
86,6zxf,P46781,P62861,P15880,P46781:J(2-181) | P62861:e(1-58),P46781:J(2-181) | P15880:C(60-275)
86,5a2q,P46781,P62861,P15880,P46781:J(2-181) | P62861:e(4-59),P46781:J(2-181) | P15880:C(59-276)
86,5flx,P46781,P62861,P15880,P46781:J(2-180) | P62861:e(3-57),P46781:J(2-180) | P15880:C(57-278)
86,5oa3,P46781,P62861,P15880,P46781:J(2-181) | P62861:e(4-59),P46781:J(2-181) | P15880:C(59-276)
86,4d61,P46781,P62861,P15880,P46781:J(2-180) | P62861:e(6-56),P46781:J(2-180) | P15880:C(57-278)
86,4d5l,P46781,P62861,P15880,P46781:J(2-180) | P62861:e(6-56),P46781:J(2-180) | P15880:C(57-278)
87,6tny,P49005,Q15054,Q9HCU8,P49005:B(1-462) | Q15054:C(2-144),P49005:B(1-462) | Q9HCU8:D(42-107)
87,6tnz,P49005,Q15054,Q9HCU8,P49005:B(1-462) | Q15054:C(2-144),P49005:B(1-462) | Q9HCU8:D(42-107)
87,6s1m,P49005,Q15054,Q9HCU8,P49005:B(1-462) | Q15054:C(2-144),P49005:B(1-462) | Q9HCU8:D(42-107)
87,6s1n,P49005,Q15054,Q9HCU8,P49005:B(1-462) | Q15054:C(2-144),P49005:B(1-462) | Q9HCU8:D(42-107)
87,6s1o,P49005,Q15054,Q9HCU8,P49005:B(1-462) | Q15054:C(2-144),P49005:B(1-462) | Q9HCU8:D(42-107)
88,6mup,P49450,P62805,Q03188,P49450:A(38-139) | P62805:B(13-102),P49450:A(38-139) | Q03188:L(519-537)
88,6mup,P49450,P62805,Q03188,P49450:A(38-139) | P62805:B(13-102),P49450:E(39-139) | Q03188:K(518-537)
88,6mup,P49450,P62805,Q03188,P49450:E(39-139) | P62805:F(13-102),P49450:A(38-139) | Q03188:L(519-537)
88,6mup,P49450,P62805,Q03188,P49450:E(39-139) | P62805:F(13-102),P49450:E(39-139) | Q03188:K(518-537)
88,6se6,P49450,P62805,Q03188,P49450:E(42-139) | P62805:F(20-103),P49450:E(42-139) | Q03188:V(519-536)
88,6se6,P49450,P62805,Q03188,P49450:A(42-139) | P62805:B(22-103),P49450:E(42-139) | Q03188:V(519-536)
88,6muo,P49450,P62805,Q03188,P49450:A(41-139) | P62805:B(9-102),P49450:E(41-139) | Q03188:K(519-537)
88,6muo,P49450,P62805,Q03188,P49450:A(41-139) | P62805:B(9-102),P49450:A(41-139) | Q03188:L(520-537)
88,6muo,P49450,P62805,Q03188,P49450:E(41-139) | P62805:F(23-102),P49450:E(41-139) | Q03188:K(519-537)
88,6muo,P49450,P62805,Q03188,P49450:E(41-139) | P62805:F(23-102),P49450:A(41-139) | Q03188:L(520-537)
88,6sef,P49450,P62805,Q03188,P49450:A(42-139) | P62805:B(24-101),P49450:E(42-139) | Q03188:V(519-536)
88,6sef,P49450,P62805,Q03188,P49450:E(42-139) | P62805:F(26-103),P49450:E(42-139) | Q03188:V(519-536)
88,6see,P49450,P62805,Q03188,P49450:A(42-139) | P62805:B(24-103),P49450:A(42-139) | Q03188:V(519-536)
88,6see,P49450,P62805,Q03188,P49450:E(42-139) | P62805:F(26-103),P49450:A(42-139) | Q03188:V(519-536)
89,6e5b,P49720,P40306,P25789,P49720:W(2-205) | P40306:V(40-260),P49720:W(2-205) | P25789:P(2-250)
89,6e5b,P49720,P40306,P25789,P49720:W(2-205) | P40306:V(40-260),P49720:I(2-205) | P25789:B(2-250)
89,6e5b,P49720,P40306,P25789,P49720:I(2-205) | P40306:H(40-260),P49720:W(2-205) | P25789:P(2-250)
89,6e5b,P49720,P40306,P25789,P49720:I(2-205) | P40306:H(40-260),P49720:I(2-205) | P25789:B(2-250)
89,6avo,P49720,P40306,P25789,P49720:Y(2-205) | P40306:B(40-258),P49720:Y(2-205) | P25789:Z(2-241)
89,6avo,P49720,P40306,P25789,P49720:Y(2-205) | P40306:B(40-258),P49720:U(2-205) | P25789:O(2-241)
89,6avo,P49720,P40306,P25789,P49720:U(2-205) | P40306:E(40-258),P49720:Y(2-205) | P25789:Z(2-241)
89,6avo,P49720,P40306,P25789,P49720:U(2-205) | P40306:E(40-258),P49720:U(2-205) | P25789:O(2-241)
90,6iyc,P49768,P05067,Q96BI3,P49768:B(73-467) | P05067:E(688-726),P49768:B(73-467) | Q96BI3:C(2-244)
91,6ltj,P51532,P60709,O14497,P51532:I(350-1366) | P60709:K(2-372),P51532:I(350-1366) | O14497:L(1639-2285)
92,4v0c,P51787,P0DP23,P0DP24,P51787:A(352-424) | P0DP23:D(4-148),P51787:A(352-424) | P0DP24:D(4-148)
92,4v0c,P51787,P0DP23,P0DP24,P51787:A(352-424) | P0DP23:D(4-148),P51787:B(354-424) | P0DP24:D(4-148)
92,4v0c,P51787,P0DP23,P0DP24,P51787:A(352-424) | P0DP23:D(4-148),P51787:A(352-424) | P0DP24:C(6-148)
92,4v0c,P51787,P0DP23,P0DP24,P51787:A(352-424) | P0DP23:D(4-148),P51787:B(354-424) | P0DP24:C(6-148)
92,4v0c,P51787,P0DP23,P0DP24,P51787:B(354-424) | P0DP23:D(4-148),P51787:A(352-424) | P0DP24:D(4-148)
92,4v0c,P51787,P0DP23,P0DP24,P51787:B(354-424) | P0DP23:D(4-148),P51787:B(354-424) | P0DP24:D(4-148)
92,4v0c,P51787,P0DP23,P0DP24,P51787:B(354-424) | P0DP23:D(4-148),P51787:A(352-424) | P0DP24:C(6-148)
92,4v0c,P51787,P0DP23,P0DP24,P51787:B(354-424) | P0DP23:D(4-148),P51787:B(354-424) | P0DP24:C(6-148)
92,4v0c,P51787,P0DP23,P0DP24,P51787:A(352-424) | P0DP23:C(6-148),P51787:A(352-424) | P0DP24:D(4-148)
92,4v0c,P51787,P0DP23,P0DP24,P51787:A(352-424) | P0DP23:C(6-148),P51787:B(354-424) | P0DP24:D(4-148)
92,4v0c,P51787,P0DP23,P0DP24,P51787:A(352-424) | P0DP23:C(6-148),P51787:A(352-424) | P0DP24:C(6-148)
92,4v0c,P51787,P0DP23,P0DP24,P51787:A(352-424) | P0DP23:C(6-148),P51787:B(354-424) | P0DP24:C(6-148)
92,4v0c,P51787,P0DP23,P0DP24,P51787:B(354-424) | P0DP23:C(6-148),P51787:A(352-424) | P0DP24:D(4-148)
92,4v0c,P51787,P0DP23,P0DP24,P51787:B(354-424) | P0DP23:C(6-148),P51787:B(354-424) | P0DP24:D(4-148)
92,4v0c,P51787,P0DP23,P0DP24,P51787:B(354-424) | P0DP23:C(6-148),P51787:A(352-424) | P0DP24:C(6-148)
92,4v0c,P51787,P0DP23,P0DP24,P51787:B(354-424) | P0DP23:C(6-148),P51787:B(354-424) | P0DP24:C(6-148)
92,4umo,P51787,P0DP23,P0DP24,P51787:B(352-424) | P0DP23:C(4-148),P51787:B(352-424) | P0DP24:C(4-148)
92,4umo,P51787,P0DP23,P0DP24,P51787:B(352-424) | P0DP23:C(4-148),P51787:A(356-424) | P0DP24:C(4-148)
92,4umo,P51787,P0DP23,P0DP24,P51787:B(352-424) | P0DP23:C(4-148),P51787:B(352-424) | P0DP24:D(6-148)
92,4umo,P51787,P0DP23,P0DP24,P51787:B(352-424) | P0DP23:C(4-148),P51787:A(356-424) | P0DP24:D(6-148)
92,4umo,P51787,P0DP23,P0DP24,P51787:A(356-424) | P0DP23:C(4-148),P51787:B(352-424) | P0DP24:C(4-148)
92,4umo,P51787,P0DP23,P0DP24,P51787:A(356-424) | P0DP23:C(4-148),P51787:A(356-424) | P0DP24:C(4-148)
92,4umo,P51787,P0DP23,P0DP24,P51787:A(356-424) | P0DP23:C(4-148),P51787:B(352-424) | P0DP24:D(6-148)
92,4umo,P51787,P0DP23,P0DP24,P51787:A(356-424) | P0DP23:C(4-148),P51787:A(356-424) | P0DP24:D(6-148)
92,4umo,P51787,P0DP23,P0DP24,P51787:B(352-424) | P0DP23:D(6-148),P51787:B(352-424) | P0DP24:C(4-148)
92,4umo,P51787,P0DP23,P0DP24,P51787:B(352-424) | P0DP23:D(6-148),P51787:A(356-424) | P0DP24:C(4-148)
92,4umo,P51787,P0DP23,P0DP24,P51787:B(352-424) | P0DP23:D(6-148),P51787:B(352-424) | P0DP24:D(6-148)
92,4umo,P51787,P0DP23,P0DP24,P51787:B(352-424) | P0DP23:D(6-148),P51787:A(356-424) | P0DP24:D(6-148)
92,4umo,P51787,P0DP23,P0DP24,P51787:A(356-424) | P0DP23:D(6-148),P51787:B(352-424) | P0DP24:C(4-148)
92,4umo,P51787,P0DP23,P0DP24,P51787:A(356-424) | P0DP23:D(6-148),P51787:A(356-424) | P0DP24:C(4-148)
92,4umo,P51787,P0DP23,P0DP24,P51787:A(356-424) | P0DP23:D(6-148),P51787:B(352-424) | P0DP24:D(6-148)
92,4umo,P51787,P0DP23,P0DP24,P51787:A(356-424) | P0DP23:D(6-148),P51787:A(356-424) | P0DP24:D(6-148)
92,6v00,P51787,P0DP23,P0DP24,P51787:A(104-424) | P0DP23:E(6-149),P51787:J(104-424) | P0DP24:K(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:A(104-424) | P0DP23:E(6-149),P51787:G(104-424) | P0DP24:H(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:A(104-424) | P0DP23:E(6-149),P51787:A(104-424) | P0DP24:E(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:A(104-424) | P0DP23:E(6-149),P51787:G(104-424) | P0DP24:K(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:A(104-424) | P0DP23:E(6-149),P51787:J(104-424) | P0DP24:B(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:A(104-424) | P0DP23:E(6-149),P51787:D(104-424) | P0DP24:E(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:A(104-424) | P0DP23:E(6-149),P51787:D(104-424) | P0DP24:H(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:A(104-424) | P0DP23:E(6-149),P51787:A(104-424) | P0DP24:B(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:G(104-424) | P0DP23:H(6-149),P51787:J(104-424) | P0DP24:K(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:G(104-424) | P0DP23:H(6-149),P51787:G(104-424) | P0DP24:H(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:G(104-424) | P0DP23:H(6-149),P51787:A(104-424) | P0DP24:E(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:G(104-424) | P0DP23:H(6-149),P51787:G(104-424) | P0DP24:K(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:G(104-424) | P0DP23:H(6-149),P51787:J(104-424) | P0DP24:B(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:G(104-424) | P0DP23:H(6-149),P51787:D(104-424) | P0DP24:E(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:G(104-424) | P0DP23:H(6-149),P51787:D(104-424) | P0DP24:H(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:G(104-424) | P0DP23:H(6-149),P51787:A(104-424) | P0DP24:B(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:J(104-424) | P0DP23:B(6-149),P51787:J(104-424) | P0DP24:K(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:J(104-424) | P0DP23:B(6-149),P51787:G(104-424) | P0DP24:H(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:J(104-424) | P0DP23:B(6-149),P51787:A(104-424) | P0DP24:E(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:J(104-424) | P0DP23:B(6-149),P51787:G(104-424) | P0DP24:K(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:J(104-424) | P0DP23:B(6-149),P51787:J(104-424) | P0DP24:B(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:J(104-424) | P0DP23:B(6-149),P51787:D(104-424) | P0DP24:E(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:J(104-424) | P0DP23:B(6-149),P51787:D(104-424) | P0DP24:H(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:J(104-424) | P0DP23:B(6-149),P51787:A(104-424) | P0DP24:B(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:A(104-424) | P0DP23:B(6-149),P51787:J(104-424) | P0DP24:K(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:A(104-424) | P0DP23:B(6-149),P51787:G(104-424) | P0DP24:H(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:A(104-424) | P0DP23:B(6-149),P51787:A(104-424) | P0DP24:E(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:A(104-424) | P0DP23:B(6-149),P51787:G(104-424) | P0DP24:K(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:A(104-424) | P0DP23:B(6-149),P51787:J(104-424) | P0DP24:B(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:A(104-424) | P0DP23:B(6-149),P51787:D(104-424) | P0DP24:E(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:A(104-424) | P0DP23:B(6-149),P51787:D(104-424) | P0DP24:H(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:A(104-424) | P0DP23:B(6-149),P51787:A(104-424) | P0DP24:B(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:D(104-424) | P0DP23:E(6-149),P51787:J(104-424) | P0DP24:K(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:D(104-424) | P0DP23:E(6-149),P51787:G(104-424) | P0DP24:H(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:D(104-424) | P0DP23:E(6-149),P51787:A(104-424) | P0DP24:E(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:D(104-424) | P0DP23:E(6-149),P51787:G(104-424) | P0DP24:K(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:D(104-424) | P0DP23:E(6-149),P51787:J(104-424) | P0DP24:B(6-149)
92,6v00,P51787,P0DP23,P0DP24,P51787:D(104-424) | P0DP23:E(6-149),P51787:D(104-424) | P0DP24:E(6-149)
