cooperative,common,V1,V2,thetad_V1_V2,degree_common,degree_V1,degree_V2,score,quantile,paralog,common_length,V1_length,V2_length,average_V1_V2
0,Q5T752,Q9BYQ3,Q6L8G4,3.37E-05,4,2,2,0.088,2,no,114,159,156,157.5
0,Q9UKC9,O60688,P61236,0.000163397,9,6,4,0.088,2,yes,423,119,119,119
0,Q9GZU5,Q8N412,Q9P0S2,0.000145125,10,3,4,0.088,2,no,476,459,106,282.5
0,Q9GZU5,Q9P0S2,Q10472,6.99E-05,10,4,3,0.088,2,no,476,106,559,332.5
0,Q9UQ26,Q8WZA2,Q96E17,0.020121865,8,7,6,0.088,2,no,1411,1011,227,619
0,P27918,Q6ZPD9,Q92496,0.000412473,10,7,4,0.086,2,no,469,716,578,647
0,Q9GZU5,Q10472,Q8N412,0.000215075,10,3,3,0.086,2,no,476,559,459,509
0,P08908,P28222,O43194,0.000125129,9,9,1,0.084,2,no,422,390,453,421.5
0,P08908,P28222,Q8NDV2,1.60E-05,9,9,1,0.084,2,no,422,390,337,363.5
0,P08908,P28222,Q99500,9.99E-05,9,9,1,0.084,2,no,422,390,378,384
0,Q8N9W6,Q86Y33,Q9NQZ3,0.000217894,8,10,6,0.084,2,no,283,519,744,631.5
1,P01031,P07358,P13671,0.001248058,6,2,4,0.084,2,yes,1676,591,934,762.5
0,Q9NQZ3,Q8N9W6,Q92904,0.000172183,6,8,4,0.084,2,yes,744,283,295,289
0,O00204,P50225,O43704,0.000107606,8,8,3,0.082,2,yes,365,295,296,295.5
0,P50225,P0DMN0,P0DMM9,0.000328071,8,6,6,0.082,2,yes,295,295,295,295
0,P28360,Q07687,P50458,0.01803801,10,5,6,0.082,2,no,303,328,406,367
0,Q9BSH3,Q68CL5,Q8N5T2,0.001627475,9,9,3,0.082,2,no,213,300,526,413
0,Q96PJ5,Q9NZB8,Q03403,0.000116546,5,10,2,0.082,2,no,515,636,129,382.5
0,P16233,Q6DD87,P54317,9.40E-05,8,4,1,0.082,2,no,465,382,469,425.5
0,Q9NQZ3,Q86YF9,Q92904,0.000135674,6,5,4,0.082,2,no,744,867,295,581
0,Q6L8G4,Q5T752,Q5T753,9.95E-05,2,4,2,0.082,2,yes,156,114,118,116
0,Q75WM6,Q8TC41,A4D2B0,9.96E-05,2,5,2,0.08,2,no,255,542,266,404
0,P35346,P31391,P61278,8.67E-05,7,2,2,0.08,2,no,364,388,116,252
0,P01563,P05014,O75594,0.012522652,10,9,2,0.08,2,no,188,189,196,192.5
0,P14920,P59103,P09488,5.24E-05,4,1,6,0.08,2,no,347,153,218,185.5
0,Q96FX2,Q9UGK8,Q8WWB5,0.000162432,5,4,6,0.08,2,no,82,458,315,386.5
0,P01031,P07358,P10643,0.000529765,6,2,3,0.08,2,yes,1676,591,843,717
0,Q03591,P36980,P18428,0.001910027,8,1,5,0.08,2,no,330,270,481,375.5
0,Q03591,Q9BXR6,P18428,0.00214463,8,4,5,0.08,2,no,330,569,481,525
0,Q03591,Q9BXR6,P36980,0.000234603,8,4,1,0.08,2,yes,330,569,270,419.5
0,P01215,P22888,P01225,0.000106921,4,3,2,0.08,2,no,116,699,129,414
0,P28068,P06340,P13765,5.89E-05,8,4,1,0.08,2,yes,263,250,273,261.5
0,P21754,Q8IXA5,P60852,6.28E-05,7,6,1,0.08,2,no,424,215,638,426.5
0,Q96B96,Q05329,Q9UGQ2,0.000125745,5,6,1,0.08,2,no,161,585,172,378.5
0,Q8TC41,Q75WM6,Q9NP59,5.22E-05,5,2,2,0.078,2,no,542,255,571,413
0,P50225,O00204,P0DMN0,0.000208602,8,8,6,0.078,2,yes,295,365,295,330
0,Q9Y4D7,O15041,Q9H3S1,0.000168582,3,1,1,0.078,2,yes,1925,775,761,768
0,P08908,P47211,O43194,5.21E-05,9,3,1,0.078,2,no,422,349,453,401
0,P08908,P47211,Q8NDV2,5.70E-05,9,3,1,0.078,2,no,422,349,337,343
0,P08908,P47211,Q99500,0.000172983,9,3,1,0.078,2,no,422,349,378,363.5
0,O43745,Q14940,Q6AI14,0.000199807,5,4,2,0.078,2,yes,196,896,798,847
0,Q9BSH3,Q6ZTW0,Q8N5T2,0.000640261,9,8,3,0.078,2,no,213,290,526,408
0,P01031,P13671,P10643,0.001777823,6,4,3,0.078,2,yes,1676,934,843,888.5
0,Q03591,Q9BXR6,P01031,0.000140644,8,4,6,0.078,2,no,330,569,1676,1122.5
0,Q03591,P18428,Q9UHX3,0.001487273,8,5,3,0.078,2,no,330,481,823,652
0,P16233,Q6DD87,Q9HA92,0.000129181,8,4,7,0.078,2,no,465,382,442,412
0,Q99259,Q05329,P46952,0.000668921,6,6,3,0.078,2,no,594,585,286,435.5
0,P20853,P11509,Q16696,2.05E-05,2,2,1,0.078,2,yes,494,494,494,494
0,Q5TCM9,Q6L8H1,Q6L8H2,7.21E-05,4,2,1,0.078,2,no,118,288,238,263
0,P50225,O00204,P0DMM9,0.000119469,8,8,6,0.076,1,yes,295,365,295,330
0,P35346,O00230,P61278,9.36E-05,7,6,2,0.076,1,no,364,105,116,110.5
0,P78410,Q9H330,P05496,0.01215233,6,9,8,0.076,1,no,334,879,136,507.5
0,P78410,O00478,P05496,0.007147641,6,5,8,0.076,1,no,334,584,136,360
0,O75969,Q9BZX4,Q5JQC9,0.000114064,8,2,5,0.076,1,no,853,212,854,533
0,Q03591,P01031,P18428,0.002003986,8,6,5,0.076,1,no,330,1676,481,1078.5
0,Q03591,P01031,P36980,9.40E-05,8,6,1,0.076,2,no,330,1676,270,973
0,Q03591,P01031,Q9UHX3,0.000516713,8,6,3,0.076,2,no,330,1676,823,1249.5
0,Q03591,Q9UHX3,P36980,0.000422754,8,3,1,0.076,2,no,330,823,270,546.5
0,Q03591,Q9UHX3,Q9BXR6,0.000657357,8,3,4,0.076,2,no,330,823,569,696
0,P21754,Q8IXA5,O14917,0.002934624,7,6,8,0.076,2,no,424,215,1159,687
0,Q9HD89,Q8N3J9,P10075,0.000279318,5,4,2,0.076,2,no,108,261,376,318.5
0,Q9HCS2,Q99592,P98187,0.000115192,4,10,2,0.076,2,no,524,522,520,521
0,Q9ULV1,Q9UPQ7,Q00604,3.91E-05,3,10,1,0.076,2,no,537,1066,133,599.5
0,Q9UDV6,Q9UDV7,Q96SZ5,0.000171815,10,3,6,0.076,2,no,495,671,270,470.5
0,P78410,O00478,Q9H330,0.005004689,6,5,9,0.074,1,no,334,584,879,731.5
0,Q96PJ5,Q03403,Q8N387,0.000199394,5,2,2,0.074,1,no,515,129,334,231.5
0,P21754,P60852,O14917,0.002871831,7,1,8,0.074,1,no,424,638,1159,898.5
0,Q9HCS2,P98187,P78329,3.52E-05,4,2,1,0.074,1,yes,524,520,520,520
0,Q8WTX7,Q96GY0,A6NHX0,8.56E-05,5,4,1,0.074,1,no,329,325,329,327
0,P48378,Q33E94,Q9UKT7,0.000255079,9,2,8,0.072,1,no,723,735,428,581.5
0,P01563,P01569,O75594,0.012505885,10,10,2,0.072,1,no,188,189,196,192.5
0,P58400,Q7L8C5,O00294,0.000114528,7,3,3,0.072,1,no,472,426,542,484
0,O43837,Q9NR23,P21695,0.00018451,10,3,5,0.072,1,no,385,364,349,356.5
0,P41222,P02763,P52757,0.000235154,7,9,7,0.072,1,no,190,201,468,334.5
0,P01215,P0DN86,P22888,5.32E-05,4,1,3,0.072,1,no,116,165,699,432
0,P16233,P54317,Q9HA92,3.52E-05,8,1,7,0.072,1,no,465,469,442,455.5
0,P23327,Q3KP31,Q8IZC7,8.22E-05,5,2,8,0.072,1,yes,699,576,436,506
0,P56597,Q8WWB3,Q96IM9,5.89E-05,3,8,1,0.072,1,yes,212,177,177,177
0,Q9BSH3,Q6ZTW0,Q6NSI8,0.001137996,9,8,4,0.07,1,no,213,290,718,504
0,Q9BSH3,Q8N5T2,Q6NSI8,0.001778257,9,3,4,0.07,1,no,213,526,718,622
0,P13671,P01031,Q6ZPD9,0.001259216,4,6,7,0.07,1,no,934,1676,716,1196
0,P01215,P0DN86,P01225,5.37E-05,4,1,2,0.07,1,yes,116,165,129,147
0,Q9BY49,P31025,Q8NAT1,0.000517547,10,9,10,0.07,1,no,303,176,580,378
0,Q99731,P46092,P32248,0.000104571,3,6,1,0.07,1,yes,98,362,378,370
0,Q3V5L5,Q86UY5,Q6PEX3,0.000729337,10,4,9,0.07,1,no,792,434,210,322
0,Q10472,Q8IUC8,Q9GZU5,0.000123866,3,3,10,0.07,1,no,559,556,476,516
0,P48378,Q33E94,P32314,0.000203919,9,2,8,0.068,1,no,723,735,431,583
0,P48378,P32314,Q9UKT7,0.000458998,9,8,8,0.068,1,no,723,431,428,429.5
0,Q99748,O00451,P56159,0.000159391,3,2,4,0.068,1,yes,197,464,465,464.5
0,Q86TP1,O60234,Q8IYJ0,0.00010053,10,3,10,0.068,1,no,453,142,282,212
0,O95154,Q8NHP1,Q7Z4G4,0.000212942,8,1,10,0.068,1,no,331,331,463,397
0,Q14442,P57054,O95256,7.45E-05,6,5,2,0.068,1,no,188,158,599,378.5
0,P06858,Q8IV16,Q6Q788,2.51E-05,9,1,3,0.068,1,no,475,184,366,275
0,Q8N8L2,Q96DR5,P28325,0.000459027,9,9,8,0.068,1,no,437,249,142,195.5
0,Q7Z5R6,P27216,Q9ULM0,0.00023396,6,8,2,0.068,1,no,666,316,1364,840
0,O43704,Q06520,O00204,0.000114572,3,2,8,0.066,1,yes,296,285,365,325
0,O60683,P28328,O00623,0.000719356,5,3,3,0.066,1,no,326,305,359,332
0,Q7Z6J4,Q8WUH6,Q8N392,0.000170552,4,8,4,0.066,1,no,655,116,663,389.5
0,P54852,Q9NW68,Q04941,0.000145675,10,3,4,0.066,1,no,163,430,152,291
0,Q8TEU8,P34820,P12645,9.99E-05,6,5,4,0.066,1,yes,576,402,472,437
0,P02753,Q9UBX0,Q8IXL7,0.000130338,10,3,10,0.066,1,no,201,185,192,188.5
0,Q96PJ5,Q8N387,Q9NZB8,8.28E-05,5,2,10,0.066,1,no,515,334,636,485
0,Q16570,P13500,P09341,0.000105654,4,4,2,0.066,1,no,336,99,107,103
0,Q8IYJ0,Q5VZK9,Q86TP1,0.000305194,10,10,10,0.066,1,no,282,1371,453,912
0,P21145,Q9BZL3,Q8WTT0,9.05E-05,9,8,2,0.066,1,no,153,60,213,136.5
0,Q9NQZ3,Q86YF9,Q8N9W6,0.000307857,6,5,8,0.066,1,no,744,867,283,575
0,P0C0L5,O00187,P06681,0.000184503,3,9,3,0.064,1,no,1744,686,752,719
0,Q16774,Q5BJF2,Q6NUT2,0.000134181,5,9,1,0.064,1,no,197,176,758,467
0,O95832,O15551,O95049,0.000135013,7,4,3,0.064,1,no,211,220,919,569.5
0,P23490,P19957,Q8IYP9,0.000898735,8,3,5,0.064,1,no,312,117,409,263
0,Q9NZH6,O95872,Q2KHT4,0.000125935,7,10,2,0.064,1,no,218,356,349,352.5
0,Q8N2Q7,P58400,P58401,0.001117391,10,7,3,0.064,1,no,863,472,666,569
0,Q96NZ8,P34820,P12645,9.99E-05,7,5,4,0.064,1,yes,548,402,472,437
0,P08246,P08697,P10144,0.000256756,8,5,4,0.064,1,no,267,491,247,369
0,Q16570,P10145,P09341,0.000364478,4,9,2,0.064,1,yes,336,99,107,103
0,Q8N6V9,Q96MY1,Q8NEF3,0.00023689,7,3,10,0.062,1,no,391,436,446,441
0,Q9BSE2,Q96IW7,Q9H2S6,7.45E-05,9,10,2,0.062,1,no,394,307,317,312
0,Q8N2Q7,Q9ULB1,P58401,0.000187679,10,7,3,0.062,1,no,863,1477,666,1071.5
0,Q15173,Q8N2R8,Q16589,0.010358066,10,8,5,0.062,1,no,497,423,344,383.5
0,Q13324,Q96RP3,Q969E3,4.59E-05,5,1,1,0.062,1,yes,411,112,161,136.5
0,Q01453,P26715,P25189,0.000134492,5,8,1,0.062,1,no,160,233,248,240.5
0,Q9HCS2,P78329,Q99592,8.00E-05,4,1,10,0.062,1,no,524,520,522,521
0,Q08708,A8K4G0,Q96ND0,0.001420589,4,5,3,0.06,1,no,224,201,272,236.5
0,P08908,Q99500,Q8NDV2,0.00011596,9,1,1,0.06,1,no,422,378,337,357.5
0,Q9BSH3,Q68CL5,Q6ZTW0,0.000987214,9,9,8,0.06,1,no,213,300,290,295
0,Q9BSH3,Q6NSI8,Q68CL5,0.000150782,9,4,9,0.06,1,no,213,718,300,509
0,A8K855,Q8WZ73,Q6PF05,7.36E-05,7,9,4,0.06,1,no,629,363,361,362
0,Q9NX38,Q7L7X3,Q3MIT2,7.34E-05,7,10,1,0.06,1,no,181,1001,529,765
0,Q07108,Q9NZG7,Q8WZ59,3.38E-05,8,1,2,0.058,1,no,199,142,177,159.5
0,P08172,A6NDV4,Q5T442,0.000216167,8,1,7,0.058,1,no,466,472,439,455.5
0,P08172,A6NDV4,Q96DD7,9.93E-05,8,1,1,0.058,1,no,466,472,197,334.5
0,P08908,P28221,O43194,0.000170355,9,3,1,0.058,1,no,422,377,453,415
0,P08908,Q8NDV2,O43194,0.000109086,9,1,1,0.058,1,no,422,337,453,395
0,P08908,O43194,Q99500,0.000225046,9,1,1,0.058,1,no,422,453,378,415.5
0,P08908,Q8NDV2,P28221,6.13E-05,9,1,3,0.058,1,no,422,337,377,357
0,P08908,P28221,Q99500,5.47E-05,9,3,1,0.058,1,no,422,377,378,377.5
0,P80404,Q6PIY5,P51649,4.67E-05,5,1,6,0.058,1,no,500,440,535,487.5
0,Q8N474,O60353,P04628,7.48E-05,6,9,4,0.056,1,no,314,706,370,538
0,Q6UWF3,P11049,Q6ZN84,6.14E-05,2,2,1,0.056,1,no,145,281,652,466.5
0,Q9ULB1,Q7L8C5,Q8N2Q7,0.001332613,7,3,10,0.054,1,no,1477,426,863,644.5
0,O15432,O60896,P41146,8.93E-05,8,3,5,0.054,1,no,143,148,370,259
0,Q9ULJ1,Q9UJ83,Q86SE8,0.00016977,10,5,7,0.054,1,no,636,578,214,396
0,Q6ZMV9,P57768,Q86XA9,1.33E-05,6,3,4,0.054,1,no,814,344,2040,1192
0,Q86UR1,Q9UFD9,Q9Y5S8,0.000145722,6,4,4,0.054,1,no,476,1639,564,1101.5
0,Q86UR1,Q9UFD9,Q8NFA2,0.000205059,6,4,1,0.054,1,no,476,1639,376,1007.5
0,P05164,Q8J025,Q6P1J6,0.000102809,7,4,8,0.054,1,no,745,514,1458,986
0,Q5JQC9,Q8NA03,O75969,6.47E-05,5,2,8,0.052,1,no,854,581,853,717
0,Q9BSE2,Q96IW7,Q9NS64,0.000155421,9,10,8,0.052,1,no,394,307,109,208
0,Q6IPM2,Q8WZ73,Q6PF05,7.36E-05,8,9,4,0.052,1,no,695,363,361,362
0,P57054,O94777,Q14442,9.82E-05,5,5,6,0.05,1,no,158,84,188,136
0,P07225,P12259,Q6X784,0.000904065,9,8,9,0.05,1,no,676,2224,338,1281
0,P10145,P25025,P25024,0.000108295,9,9,2,0.05,1,yes,99,360,350,355
0,P10144,P10124,P08246,0.000463109,4,4,8,0.05,1,no,247,158,267,212.5
0,P26715,Q13241,Q01453,0.000125673,8,6,5,0.05,1,no,233,179,160,169.5
0,Q9BZL3,P54849,P21145,4.58E-05,8,1,9,0.05,1,no,60,157,153,155
0,Q6UXA7,Q7L1I2,Q92186,7.73E-05,3,2,1,0.05,1,no,325,683,375,529
0,O95221,Q86WR0,Q96C23,4.60E-05,7,4,2,0.048,1,no,314,208,342,275
0,Q9ULB1,Q8N2Q7,O00294,0.001447141,7,10,3,0.048,1,no,1477,863,542,702.5
0,Q86TU7,Q86WA6,Q86W56,0.000212889,7,4,5,0.048,1,no,594,291,976,633.5
0,P21397,Q9NQG6,P27338,6.16E-05,4,10,2,0.048,1,no,527,463,520,491.5
0,Q14116,O95998,Q13478,0.00010114,9,1,4,0.048,1,no,193,194,541,367.5
0,P12259,P07225,P78380,0.000775082,8,9,1,0.046,1,no,2224,676,273,474.5
0,Q86UF1,P08172,Q9BVX2,0.000229934,7,8,4,0.046,1,no,283,466,250,358
0,P46976,Q04446,Q9C029,0.000393344,10,10,4,0.046,1,no,350,702,511,606.5
0,O60741,Q9P1Z3,Q9UL51,0.000102304,3,2,4,0.046,1,yes,890,774,889,831.5
0,Q9BSE2,Q9NS64,Q9H2S6,8.09E-05,9,8,2,0.046,1,no,394,109,317,213
0,Q8N2Q7,Q9P2S2,P58401,0.000338664,10,3,3,0.046,1,no,863,1712,666,1189
0,P10145,P25025,Q16570,0.000313916,9,9,4,0.046,1,no,99,360,336,348
0,P13688,Q16568,P31997,3.36E-05,9,2,3,0.046,1,no,526,116,349,232.5
0,Q6ZMV9,P57768,P16219,1.18E-05,6,3,8,0.046,1,no,814,344,412,378
0,P35243,Q15835,Q0VDG4,8.02E-05,8,4,4,0.046,1,no,200,563,424,493.5
0,Q9NYR9,Q2PPJ7,Q3B7J2,0.000681679,10,6,3,0.046,1,no,191,1873,385,1129
0,Q3SY56,Q86VX9,Q8N9W5,0.000109766,8,2,2,0.046,1,no,376,652,541,596.5
0,A6NIH7,Q96QS6,P11488,0.000275685,9,7,4,0.044,1,no,251,385,350,367.5
0,A8K4G0,Q496F6,Q08708,6.86E-05,5,5,4,0.044,1,yes,201,205,224,214.5
0,Q15399,Q9Y2C9,Q9Y315,0.000220342,8,3,8,0.044,1,no,786,796,318,557
0,O95832,O95049,O00501,0.000154814,7,3,3,0.044,1,no,211,919,218,568.5
0,P46092,O00585,O15444,0.000252525,6,10,3,0.044,1,yes,362,134,150,142
0,P46092,Q99731,O43927,0.000226258,6,3,2,0.044,1,no,362,98,109,103.5
0,P46092,Q9Y4X3,O43927,0.000302643,6,2,2,0.044,1,no,362,112,109,110.5
0,P46092,Q99731,Q9Y4X3,7.64E-05,6,3,2,0.044,1,no,362,98,112,105
0,O00590,Q99616,P80075,0.000108154,6,2,2,0.044,1,yes,384,98,99,98.5
0,Q9ULT6,O75473,Q6UXX9,5.60E-05,7,1,6,0.044,1,no,936,907,243,575
0,Q9BY67,O95727,Q13368,5.52E-05,8,1,5,0.044,1,no,442,393,585,489
0,Q9H6Q4,O15060,Q9H5X1,0.000405837,9,4,6,0.044,1,no,476,712,160,436
0,Q16478,Q13002,Q13003,0.00117892,7,10,5,0.044,1,yes,980,908,919,913.5
0,P00736,P09871,Q9NZP8,3.55E-05,8,7,1,0.044,1,yes,705,688,487,587.5
0,P05014,P01567,P01563,0.012515776,9,1,10,0.044,1,yes,189,189,188,188.5
0,P02776,P48061,P07204,6.86E-05,8,7,2,0.044,1,no,101,93,575,334
0,P05813,P43320,P26998,9.80E-05,5,5,3,0.044,1,yes,215,205,211,208
0,P43320,P05813,P07315,0.00090452,5,5,6,0.044,1,yes,205,215,174,194.5
0,P10145,P02776,Q16570,0.000478986,9,8,4,0.044,1,no,99,101,336,218.5
0,Q8NEF3,Q8N6V9,Q96LR2,0.000225068,10,7,10,0.044,1,no,446,391,239,315
0,Q6ZVN8,Q92859,Q8IU80,0.00014992,3,8,1,0.044,1,no,426,1461,811,1136
0,P22001,Q09470,P17658,0.000169841,10,6,5,0.044,1,yes,575,495,529,512
0,Q96HJ5,Q16667,Q9Y267,8.49E-05,4,5,2,0.044,1,no,214,212,594,403
0,P50458,Q99967,P28360,0.018133029,6,8,10,0.044,1,no,406,270,303,286.5
0,Q96EC8,Q9BWQ6,Q8TBB6,3.36E-05,9,4,1,0.044,1,no,236,316,771,543.5
0,Q92781,Q96EK6,P12271,4.13E-05,3,7,1,0.044,1,no,318,184,317,250.5
0,Q9GZX6,Q8N6P7,Q969J5,0.000208637,3,4,2,0.044,1,yes,179,574,263,418.5
0,A8K4G0,Q08708,Q9UGN4,8.35E-06,5,4,1,0.042,1,yes,201,224,299,261.5
0,A8K4G0,Q6UXZ3,Q9UGN4,7.79E-05,5,3,1,0.042,1,yes,201,194,299,246.5
0,P46092,O15444,Q99731,9.99E-05,6,3,3,0.042,1,yes,362,150,98,124
0,Q9ULT6,O75473,Q9BXY4,7.53E-05,7,1,4,0.042,1,no,936,907,272,589.5
0,Q96DR8,Q96E40,Q8IZM9,8.40E-05,10,4,2,0.042,1,no,90,222,456,339
0,P41146,O15432,Q13519,2.86E-05,5,8,1,0.042,1,no,370,143,176,159.5
0,O43278,Q04756,Q9Y5Y6,0.000156203,4,8,4,0.042,1,no,529,655,855,755
0,Q96QV1,Q15465,Q14623,0.000106742,5,2,3,0.042,1,yes,700,462,411,436.5
0,Q16478,O43424,Q13003,0.001184729,7,8,5,0.042,1,yes,980,1007,919,963
0,P12645,Q96NZ8,Q8TEU8,0.000158138,4,7,6,0.042,1,yes,472,548,576,562
0,O60494,P11684,P27352,0.000178323,6,7,4,0.042,1,no,3623,91,417,254
0,Q9NY56,O75503,Q9NPH6,5.53E-05,7,7,1,0.042,1,no,170,358,170,264
1,P62072,Q9Y5J6,Q9Y5J7,0.000181363,9,4,6,0.042,1,no,90,103,89,96
0,O75679,Q9NWL6,O75677,8.25E-05,6,3,1,0.042,1,no,317,643,317,480
0,O95631,Q92859,O95185,0.000285925,7,8,1,0.042,1,no,604,1461,931,1196
0,P10145,P25024,Q16570,0.000422211,9,2,4,0.042,1,no,99,350,336,343
0,P26998,P05813,Q3KP22,0.000135931,3,5,2,0.042,1,no,211,215,176,195.5
0,Q53GG5,Q9NPC6,Q9UBF9,0.00476008,9,8,7,0.042,1,no,364,264,498,381
0,Q96EC8,Q9Y548,Q8TBB6,7.46E-05,9,3,1,0.042,1,no,236,306,771,538.5
0,Q5VUM1,Q9NRP4,Q9NVH6,0.000228216,3,10,3,0.042,1,no,108,125,421,273
0,Q8IU54,Q8IZJ0,Q8IU57,0.000259806,3,1,1,0.042,1,no,200,200,520,360
0,Q14406,Q8IZL2,Q96JK9,0.000212951,3,4,5,0.042,1,yes,222,1156,1138,1147
0,A8K4G0,Q6UXZ3,Q08708,6.95E-05,5,3,4,0.04,1,yes,201,194,224,209
0,A8K4G0,Q6UXZ3,Q496F6,0.000138135,5,3,5,0.04,1,yes,201,194,205,199.5
0,A8K4G0,Q8TDQ1,Q496F6,0.00022029,5,2,5,0.04,1,yes,201,290,205,247.5
0,A8K4G0,Q6UXZ3,Q8TDQ1,8.22E-05,5,3,2,0.04,1,yes,201,194,290,242
0,P46092,O15444,Q9Y4X3,0.000176249,6,3,2,0.04,1,no,362,150,112,131
0,Q9ULT6,Q6UXX9,Q9BXY4,0.000131354,7,6,4,0.04,1,yes,936,243,272,257.5
0,O94907,Q96MU8,O00142,8.79E-05,9,1,3,0.04,1,no,266,473,265,369
0,Q8N112,Q8N8F7,Q96F15,6.05E-05,3,1,3,0.04,1,no,164,131,307,219
0,O43715,Q9Y255,Q9Y3B1,0.00214165,7,7,4,0.04,1,yes,76,219,194,206.5
0,O43715,Q96N28,Q9Y255,0.002222715,7,1,7,0.04,1,yes,76,172,219,195.5
0,P28223,P21554,Q14416,6.15E-05,9,7,1,0.04,1,no,471,472,872,672
0,O95631,Q8IZJ1,O95185,0.000125738,7,6,1,0.04,1,yes,604,945,931,938
0,Q14442,O95256,Q92535,0.000157373,6,2,4,0.04,1,no,188,599,297,448
0,Q92859,O95631,Q6ZVN8,0.000170091,8,7,3,0.04,1,no,1461,604,426,515
0,P20594,P16860,P23582,3.38E-06,4,4,2,0.04,1,no,1047,134,126,130
0,Q8WTP8,P52943,Q9NPR2,0.000121939,9,6,2,0.04,1,no,325,208,837,522.5
0,Q96EC8,Q9BWQ6,Q9Y548,0.000108209,9,4,3,0.04,1,yes,236,316,306,311
0,Q9NYR9,Q6GYQ0,Q2PPJ7,0.000221273,10,9,6,0.04,1,no,191,2036,1873,1954.5
0,A8K4G0,Q08708,Q8TDQ1,0.00015167,5,4,2,0.038,1,yes,201,224,290,257
0,A8K4G0,Q9UGN4,Q496F6,6.03E-05,5,1,5,0.038,1,yes,201,299,205,252
0,P46092,O43927,O15444,0.000126394,6,2,3,0.038,1,no,362,109,150,129.5
0,P49682,Q07325,O14625,0.000125287,7,3,3,0.038,1,yes,368,125,94,109.5
0,O14795,Q14184,Q96HU8,0.000162468,10,3,5,0.038,1,no,1591,412,199,305.5
0,Q96HY7,Q96LB9,Q8IXN7,7.57E-05,10,1,3,0.038,1,no,919,341,391,366
0,O43715,Q96N28,Q9Y3B1,8.11E-05,7,1,4,0.038,1,yes,76,172,194,183
0,O60494,Q9BXJ7,P27352,6.37E-05,6,1,4,0.038,1,no,3623,453,417,435
0,Q9HAW7,Q9HAW9,O60656,5.96E-05,3,1,4,0.038,1,yes,530,530,530,530
0,Q9Y3Q4,Q9P1Z3,Q9UL51,0.000102304,4,2,4,0.038,1,yes,1203,774,889,831.5
0,Q16602,P01258,P06881,0.000230562,7,1,1,0.038,1,no,461,141,128,134.5
0,Q16602,P01258,P35318,5.46E-05,7,1,1,0.038,1,no,461,141,185,163
0,Q16602,P06881,P35318,0.000175942,7,1,1,0.038,1,no,461,128,185,156.5
0,P20827,Q9H706,P02775,0.000137743,5,5,3,0.038,1,no,205,876,128,502
0,P13498,Q969G6,P04839,0.000244996,10,2,3,0.038,1,no,195,155,570,362.5
0,P35590,Q9Y264,Q15238,7.72E-05,4,2,2,0.038,1,no,1138,503,335,419
0,Q8N6P7,Q9NYY1,Q9GZX6,0.00016808,4,3,3,0.038,1,no,574,176,179,177.5
0,P05451,P48304,Q06141,3.68E-06,3,2,6,0.038,1,yes,166,166,175,170.5
0,Q9UDX4,Q9UDX3,O76054,5.80E-05,2,4,1,0.038,1,yes,400,406,403,404.5
0,P12259,P07225,P00742,0.000745382,8,9,7,0.036,1,no,2224,676,488,582
0,P08172,Q96DD7,Q5T442,0.000315426,8,1,7,0.036,1,no,466,197,439,318
0,A8K4G0,Q9UGN4,Q8TDQ1,0.000160024,5,1,2,0.036,1,yes,201,299,290,294.5
0,P49682,O14625,P02778,7.80E-05,7,3,2,0.036,1,yes,368,94,98,96
0,P49682,P02778,Q07325,4.73E-05,7,2,3,0.036,1,yes,368,98,125,111.5
0,Q16548,Q96PG8,Q9BXH1,0.001547084,10,7,7,0.036,1,no,175,261,193,227
0,O15217,Q96LR7,P09210,5.88E-05,4,1,6,0.036,1,no,222,162,222,192
0,Q05469,Q0Z7S8,P49675,5.03E-05,8,1,3,0.036,1,no,1076,132,285,208.5
0,Q9Y3Q4,Q8IYB4,Q9UL51,0.000145445,4,5,4,0.036,1,no,1203,626,889,757.5
0,Q16602,O60894,P35318,7.41E-05,7,2,1,0.036,1,no,461,148,185,166.5
0,Q16533,Q5SXM2,Q92966,0.00021779,9,9,4,0.036,1,no,368,1469,411,940
0,P01019,P50052,P00797,0.000182177,10,4,4,0.036,1,no,476,363,406,384.5
0,O95631,Q6ZN44,O95185,0.000194858,7,3,1,0.036,1,yes,604,842,931,886.5
0,O95631,O95185,Q8NBI3,0.000231395,7,1,1,0.036,1,no,604,931,349,640
0,O95631,Q6ZN44,Q8IZJ1,6.91E-05,7,3,6,0.036,1,yes,604,842,945,893.5
0,Q92503,Q16572,Q9GZV3,0.000121153,8,1,2,0.036,1,no,715,532,580,556
0,P78552,P05112,P35225,0.0001167,8,4,3,0.036,1,no,427,153,146,149.5
0,Q9HBE4,Q9HBE5,P00352,7.82E-05,2,3,1,0.036,1,no,162,538,501,519.5
0,P35237,P20151,Q9UKR3,0.000149068,6,7,4,0.036,1,no,376,261,277,269
0,P17342,P16860,P23582,3.38E-06,4,4,2,0.036,1,no,541,134,126,130
0,P01569,P05014,P05013,1.43E-05,10,9,4,0.036,1,yes,189,189,189,189
0,P51677,P80098,P51671,0.000463608,7,6,4,0.036,1,yes,355,99,97,98
0,P40199,P31997,Q16568,3.36E-05,3,3,2,0.036,1,no,344,349,116,232.5
0,P19237,P45379,Q9P0L9,0.000230696,7,6,2,0.036,1,no,187,298,805,551.5
